timestamp,elapsed_s,pid,start_ticks,ppid,pgid,state,threads,rss_kib,vms_kib,cpu_percent,mem_percent,cpu_ticks,wchan
2026-09-18T09:11:25.553+00:00,3.687,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:25.655+00:00,3.789,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:25.655+00:00,3.789,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:25.757+00:00,3.891,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:25.757+00:00,3.891,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:25.859+00:00,3.993,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:25.859+00:00,3.993,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:25.961+00:00,4.095,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:25.961+00:00,4.095,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:26.063+00:00,4.197,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:26.064+00:00,4.197,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:26.166+00:00,4.299,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:26.166+00:00,4.299,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:26.268+00:00,4.402,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:26.268+00:00,4.402,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:26.370+00:00,4.504,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:26.370+00:00,4.504,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:26.472+00:00,4.606,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:26.473+00:00,4.606,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:26.575+00:00,4.708,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:26.575+00:00,4.708,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:26.677+00:00,4.811,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:26.678+00:00,4.811,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:26.780+00:00,4.913,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:26.780+00:00,4.913,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:26.882+00:00,5.016,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:26.883+00:00,5.016,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:26.986+00:00,5.119,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:26.986+00:00,5.119,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:27.088+00:00,5.222,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:27.088+00:00,5.222,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,3,do_select
2026-09-18T09:11:27.190+00:00,5.324,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:27.190+00:00,5.324,2445628,21778248,2445613,2445613,S,1,17792,24120,9.78,0.11189,4,do_select
2026-09-18T09:11:27.292+00:00,5.426,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:27.293+00:00,5.426,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:27.395+00:00,5.529,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:27.396+00:00,5.529,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:27.498+00:00,5.632,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:27.498+00:00,5.632,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:27.601+00:00,5.734,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:27.601+00:00,5.734,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:27.704+00:00,5.837,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:27.705+00:00,5.837,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:27.807+00:00,5.941,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:27.807+00:00,5.941,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:27.910+00:00,6.043,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:27.910+00:00,6.043,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:28.012+00:00,6.146,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:28.013+00:00,6.146,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:28.115+00:00,6.249,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:28.115+00:00,6.249,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:28.218+00:00,6.351,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:28.218+00:00,6.351,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:28.321+00:00,6.454,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:28.321+00:00,6.454,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:28.423+00:00,6.557,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
